1927;118;254;159;land;false;plains;1
1928;115;147;253;land;false;hills;1
1929;178;158;219;land;false;plains;1
1930;246;201;160;land;false;plains;1
1931;244;166;250;land;false;hills;1
1932;138;177;215;land;false;plains;1
1933;245;47;245;land;false;plains;1
1934;106;176;233;land;false;plains;1
1935;193;186;223;land;false;hills;1
1936;223;244;234;land;false;plains;1
1937;248;58;234;land;false;desert;1
1938;237;156;111;land;false;plains;1
1939;204;148;243;land;false;forest;1
1940;163;171;190;land;false;plains;1
1941;112;199;194;land;false;desert;1
1942;199;197;138;land;true;plains;1
1943;141;121;249;land;false;desert;1
1944;254;218;65;land;false;plains;1
1945;119;172;221;land;false;desert;1
1946;182;253;199;land;false;desert;1
1947;234;192;230;land;false;hills;1
1948;228;218;151;land;true;plains;1
1949;245;115;206;land;false;plains;1
1950;21;247;241;land;true;plains;1
1951;164;204;185;land;false;desert;1
1952;205;131;246;land;true;plains;1
1953;101;235;178;land;false;hills;1
1954;204;149;245;land;false;mountain;1
1955;182;155;243;land;false;forest;1
1956;244;251;77;land;false;mountain;1
1957;241;69;230;land;false;desert;1
1958;209;152;157;land;false;plains;1
1959;82;230;200;land;false;plains;1
1960;235;218;176;land;false;plains;1
1961;236;127;152;land;true;plains;1
1962;160;130;229;land;false;marsh;1
1963;218;188;234;land;false;plains;1
1964;194;126;253;land;false;mountain;1
1965;179;235;189;land;false;hills;1
1966;240;251;253;land;false;mountain;1
1967;61;196;253;land;false;plains;1
1968;247;67;253;land;false;mountain;1
1969;213;213;113;land;false;mountain;1
1970;158;197;182;land;true;plains;1
1971;244;250;145;land;false;hills;1
1972;251;216;155;land;false;plains;1
1973;133;223;155;land;false;mountain;1
1974;228;229;215;land;false;mountain;1
1975;217;168;194;land;false;plains;1
1976;229;250;80;land;true;hills;1
1977;120;212;196;land;false;mountain;1
1978;169;100;250;land;false;plains;1
1979;228;204;123;land;true;plains;1
1980;98;182;231;land;false;mountain;1
1981;248;124;192;land;false;plains;1
1982;205;238;166;land;false;mountain;1
1983;237;209;125;land;false;plains;1
1984;207;86;221;land;false;desert;1
1985;222;149;134;land;false;plains;1
1986;254;245;127;land;false;mountain;1
1987;137;159;234;land;false;hills;1
1988;188;241;168;land;false;desert;1
1989;124;244;166;land;true;forest;1
1990;211;204;128;land;false;plains;1
1991;142;196;174;land;false;forest;1
1992;178;145;205;land;false;forest;1
1993;252;95;224;land;false;plains;1
1994;131;172;254;land;false;mountain;1
1995;155;241;222;land;true;plains;1
1996;232;141;203;land;false;plains;1
1997;234;181;227;land;false;mountain;1
1998;129;205;230;land;false;desert;1
1999;229;215;226;land;false;plains;1
2000;194;203;120;land;false;mountain;1
2001;237;171;161;land;false;forest;1
2002;122;145;250;land;false;plains;1
2003;106;205;211;land;false;plains;1
2004;251;166;200;land;false;mountain;1
2005;166;213;167;land;false;plains;1
2006;136;141;227;land;true;forest;1
2007;208;174;149;land;false;hills;1
2008;235;148;177;land;true;desert;1
2009;253;210;129;land;false;mountain;1
2010;155;188;210;land;false;desert;1
2011;205;183;231;land;true;plains;1
2012;181;202;165;land;true;desert;1
2013;64;233;223;land;false;hills;1
2014;212;217;84;land;false;desert;1
2015;226;243;118;land;false;desert;1
2016;235;149;207;land;false;hills;1
2017;239;233;30;land;false;plains;1
2018;206;207;156;land;false;plains;1
2019;120;247;158;land;false;plains;1
2020;167;180;198;land;false;plains;1
2021;213;204;225;land;false;mountain;1
2022;241;202;141;land;false;plains;1
2023;245;246;181;land;false;hills;1
2024;188;135;219;land;false;plains;1
2025;250;114;237;land;false;desert;1
2026;250;107;171;land;false;desert;1
2027;199;99;228;land;false;plains;1
2028;165;221;118;land;false;mountain;1
2029;246;58;224;land;false;plains;1
2030;111;168;245;land;false;plains;1
2031;233;177;153;land;false;desert;1
2032;245;179;232;land;true;desert;1
2033;224;242;85;land;false;hills;1
2034;239;136;248;land;false;plains;1
2035;161;209;240;land;false;mountain;1
2036;235;146;176;land;false;hills;1
2037;159;234;204;land;true;plains;1
2038;247;76;250;land;false;plains;1
2039;249;235;57;land;false;hills;1
2040;212;245;121;land;false;plains;1
2041;254;23;229;land;false;plains;1
2042;213;241;122;land;false;desert;1
2043;225;175;189;land;false;plains;1
2044;251;47;205;land;false;desert;1
2045;244;184;126;land;false;plains;1
2046;208;211;193;land;false;plains;1
2047;183;116;252;land;false;desert;1
2048;251;133;252;land;false;plains;1
2049;224;248;39;land;false;plains;1
2050;218;210;84;land;true;plains;1
2051;157;238;225;land;false;mountain;1
2052;228;224;217;land;false;plains;1
2053;252;145;207;land;true;mountain;1
2054;213;247;63;land;false;plains;1
2055;194;241;222;land;false;hills;1
2056;206;227;253;land;false;forest;1
2057;212;232;149;land;false;forest;1
2058;200;183;160;land;false;plains;1
2059;254;128;240;land;false;plains;1
2060;106;220;228;land;false;mountain;1
2061;78;254;230;land;true;plains;1
2062;163;143;198;land;false;desert;1
2063;219;185;171;land;false;mountain;1
2064;253;241;217;land;false;forest;1
2065;205;252;236;land;false;mountain;1
2066;146;139;226;land;false;forest;1
2067;234;249;246;land;false;mountain;1
2068;226;208;199;land;false;hills;1
2069;216;169;244;land;false;plains;1
2070;234;144;142;land;false;desert;1
2071;248;210;87;land;true;mountain;1
2072;242;124;239;land;false;plains;1
2073;178;188;176;land;false;desert;1
2074;204;139;176;land;false;hills;1
2075;201;220;203;land;false;plains;1
2076;179;252;168;land;false;forest;1
2077;192;145;210;land;false;mountain;1
2078;77;193;243;land;false;plains;1
2079;238;230;86;land;false;hills;1
2080;228;225;176;land;false;desert;1
2081;193;139;251;land;false;plains;1
2082;226;148;189;land;false;plains;1
2083;187;203;117;land;true;plains;1
2084;168;157;254;land;false;mountain;1
2085;181;144;182;land;false;plains;1
2086;223;203;200;land;false;mountain;1
2087;186;237;217;land;true;plains;1
2088;122;198;229;land;true;forest;1
2089;113;159;248;land;false;mountain;1
2090;242;253;33;land;false;desert;1
2091;230;150;178;land;false;desert;1
2092;212;240;102;land;false;plains;1
2093;165;222;179;land;false;forest;1
2094;164;238;113;land;false;forest;1
2095;123;158;229;land;false;plains;1
2096;251;240;55;land;false;plains;1
2097;183;213;106;land;false;desert;1
2098;163;224;125;land;false;mountain;1
2099;182;189;209;land;false;hills;1
2100;134;247;253;land;true;plains;1
2101;142;150;213;land;false;hills;1
2102;233;238;144;land;false;desert;1
2103;235;156;192;land;false;plains;1
2104;252;173;131;land;false;mountain;1
2105;170;175;252;land;false;mountain;1
2106;227;208;217;land;false;plains;1
2107;216;246;208;land;false;plains;1
2108;249;247;136;land;false;plains;1
2109;207;222;111;land;false;plains;1
2110;250;254;45;land;false;plains;1
2111;153;211;222;land;false;plains;1
2112;224;201;119;land;false;forest;1
2113;238;127;239;land;false;desert;1
2114;229;128;163;land;false;plains;1
2115;229;41;250;land;false;mountain;1
2116;101;249;179;land;true;plains;1
2117;216;152;228;land;false;desert;1
2118;80;224;219;land;true;marsh;1
2119;191;243;78;land;false;plains;1
2120;190;250;130;land;false;mountain;1
2121;246;251;184;land;true;desert;1
2122;239;35;232;land;true;plains;1
2123;144;199;182;land;false;plains;1
2124;234;192;119;land;false;plains;1
2125;128;244;159;land;false;plains;1
2126;204;223;95;land;false;hills;1
2127;237;128;153;land;false;mountain;1
2128;66;206;241;land;false;mountain;1
2129;92;208;237;land;false;plains;1
2130;111;225;224;land;false;desert;1
2131;117;158;238;land;true;plains;1
2132;253;254;103;land;false;plains;1
2133;250;152;200;land;false;mountain;1
2134;195;95;215;land;false;plains;1
2135;245;225;168;land;false;hills;1
2136;185;105;219;land;false;plains;1
2137;202;216;92;land;false;hills;1
2138;240;219;212;land;false;plains;1
2139;149;171;249;land;false;forest;1
2140;221;144;211;land;false;desert;1
2141;166;145;208;land;false;mountain;1
2142;218;83;209;land;false;desert;1
2143;252;253;183;land;false;plains;1
2144;224;173;176;land;true;plains;1
2145;195;122;217;land;false;plains;1
2146;246;132;235;land;false;mountain;1
2147;190;139;173;land;false;forest;1
2148;199;210;239;land;false;mountain;1
2149;196;131;239;land;false;plains;1
2150;228;174;230;land;true;forest;1
2151;243;53;225;land;true;plains;1
2152;175;174;161;land;false;desert;1
2153;216;220;218;land;false;forest;1
2154;254;177;82;land;false;plains;1
2155;239;199;210;land;false;hills;1
2156;185;241;207;land;false;forest;1
2157;222;74;222;land;false;plains;1
2158;203;143;179;land;false;hills;1
2159;240;143;180;land;false;desert;1
2160;158;221;128;land;false;hills;1
2161;185;244;146;land;false;mountain;1
2162;224;181;127;land;false;hills;1
2163;191;216;253;land;true;plains;1
2164;245;214;119;land;false;plains;1
2165;140;218;213;land;false;plains;1
2166;225;148;154;land;false;plains;1
2167;236;73;251;land;false;desert;1
2168;222;124;159;land;false;plains;1
2169;224;114;176;land;true;desert;1
2170;171;231;194;land;false;mountain;1
2171;223;151;226;land;false;desert;1
2172;57;249;228;land;false;desert;1
2173;228;94;194;land;false;plains;1
2174;208;176;131;land;false;plains;1
2175;206;247;246;land;false;plains;1
2176;137;189;238;land;false;desert;1
2177;222;251;211;land;false;plains;1
2178;245;199;106;land;false;plains;1
2179;163;237;131;land;true;plains;1
2180;182;239;228;land;true;forest;1
2181;76;247;233;land;false;hills;1
2182;95;206;240;land;false;plains;1
2183;88;234;190;land;true;mountain;1
2184;164;98;247;land;false;mountain;1
2185;138;149;225;land;false;plains;1
2186;192;214;204;land;false;plains;1
2187;142;150;251;land;false;desert;1
2188;227;227;69;land;false;hills;1
2189;248;103;190;land;true;plains;1
2190;206;196;149;land;false;plains;1
2191;126;254;135;land;false;desert;1
2192;106;216;238;land;false;hills;1
2193;141;244;233;land;false;desert;1
2194;237;236;251;land;true;plains;1
2195;131;158;223;land;false;desert;1
2196;227;152;150;land;false;plains;1
2197;104;205;193;land;false;hills;1
2198;242;163;183;land;false;forest;1
2199;153;148;206;land;false;desert;1
2200;224;164;198;land;false;desert;1
2201;239;232;225;land;true;plains;1
2202;150;224;137;land;false;desert;1
2203;175;155;237;land;false;plains;1
2204;217;189;168;land;false;plains;1
2205;233;185;216;land;false;mountain;1
2206;170;242;181;land;false;plains;1
2207;197;250;91;land;false;desert;1
2208;184;244;146;land;true;plains;1
2209;92;236;216;land;false;plains;1
2210;244;177;140;land;true;plains;1
2211;187;191;227;land;false;mountain;1
2212;187;105;230;land;false;plains;1
2213;189;201;249;land;false;hills;1
2214;224;202;114;land;false;hills;1
2215;199;194;197;land;false;plains;1
2216;220;175;122;land;false;plains;1
2217;203;69;229;land;true;plains;1
2218;82;249;222;land;false;desert;1
2219;185;184;251;land;false;hills;1
2220;224;203;231;land;false;desert;1
2221;254;112;136;land;false;plains;1
2222;41;245;234;land;false;mountain;1
2223;237;225;196;land;true;plains;1
2224;123;247;162;land;false;plains;1
2225;224;83;238;land;false;urban;1
2226;253;245;182;land;false;plains;1
2227;151;119;249;land;true;plains;1
2228;215;249;241;land;true;plains;1
2229;132;212;228;land;false;hills;1
2230;213;149;170;land;false;plains;1
2231;178;174;218;land;false;plains;1
2232;199;144;240;land;false;plains;1
2233;244;103;181;land;true;plains;1
2234;233;222;72;land;false;hills;1
2235;63;197;253;land;false;mountain;1
2236;203;211;213;land;false;mountain;1
2237;243;170;243;land;false;desert;1
2238;119;218;171;land;false;mountain;1
2239;209;173;183;land;false;forest;1
2240;92;242;230;land;false;plains;1
2241;105;253;223;land;false;plains;1
2242;204;112;220;land;true;plains;1
2243;204;127;247;land;false;plains;1
2244;185;146;193;land;false;forest;1
2245;209;172;168;land;false;mountain;1
2246;107;245;202;land;false;mountain;1
2247;107;156;246;land;true;plains;1
2248;238;178;217;land;false;hills;1
2249;141;175;219;land;true;plains;1
2250;50;233;227;land;false;forest;1
2251;147;224;142;land;false;plains;1
2252;176;211;171;land;false;plains;1
2253;229;165;134;land;false;plains;1
2254;154;238;126;land;true;plains;1
2255;176;198;156;land;true;plains;1
2256;218;240;228;land;false;plains;1
2257;176;184;151;land;false;hills;1
2258;122;227;223;land;false;hills;1
2259;70;227;205;land;false;marsh;1
2260;210;179;131;land;false;desert;1
2261;160;115;231;land;true;mountain;1
2262;152;245;183;land;false;desert;1
2263;251;188;108;land;false;desert;1
2264;217;192;201;land;false;plains;1
2265;249;224;30;land;false;mountain;1
2266;216;183;108;land;true;hills;1
2267;209;141;248;land;false;mountain;1
2268;196;92;242;land;false;plains;1
2269;136;242;202;land;false;desert;1
2270;209;205;139;land;false;mountain;1
2271;218;194;220;land;true;desert;1
2272;176;250;172;land;true;forest;1
2273;198;253;83;land;false;mountain;1
2274;62;199;243;land;false;mountain;1
2275;189;186;250;land;false;desert;1
2276;254;158;106;land;false;plains;1
2277;121;235;161;land;false;desert;1
2278;230;196;210;land;false;plains;1
2279;251;227;156;land;false;desert;1
2280;143;211;228;land;false;desert;1
2281;134;237;136;land;true;desert;1
2282;218;246;80;land;false;desert;1
2283;100;242;228;land;false;plains;1
2284;234;172;168;land;false;plains;1
2285;252;213;128;land;true;mountain;1
2286;124;205;228;land;true;plains;1
2287;96;194;246;land;false;mountain;1
2288;253;203;58;land;false;marsh;1
2289;40;254;254;land;false;mountain;1
2290;239;210;176;land;false;hills;1
2291;162;201;145;land;false;mountain;1
2292;183;211;169;land;false;plains;1
2293;161;206;154;land;false;desert;1
2294;228;244;250;land;true;plains;1
2295;125;193;211;land;false;plains;1
2296;107;197;226;land;false;plains;1
2297;70;218;220;land;true;desert;1
2298;200;212;245;land;false;mountain;1
2299;117;253;179;land;false;desert;1
2300;242;221;118;land;false;mountain;1
2301;230;63;212;land;true;mountain;1
2302;254;199;138;land;false;plains;1
2303;189;125;210;land;false;plains;1
2304;220;211;143;land;false;marsh;1
2305;154;201;197;land;true;plains;1
2306;231;224;165;land;true;plains;1
2307;205;236;120;land;true;plains;1
2308;243;208;74;land;false;desert;1
2309;184;199;130;land;false;mountain;1
2310;212;174;237;land;true;mountain;1
2311;149;240;172;land;false;hills;1
2312;169;250;138;land;false;forest;1
2313;229;173;167;land;false;plains;1
2314;126;251;154;land;false;desert;1
2315;217;243;233;land;true;plains;1
2316;173;231;192;land;true;plains;1
2317;224;210;184;land;false;hills;1
2318;248;251;191;land;false;plains;1
2319;133;208;247;land;true;desert;1
2320;206;244;219;land;false;mountain;1
2321;146;196;249;land;false;plains;1
2322;91;195;225;land;false;desert;1
2323;181;240;133;land;true;hills;1
2324;193;165;204;land;false;forest;1
2325;190;185;174;land;false;desert;1
2326;180;163;213;land;false;mountain;1
2327;207;187;134;land;true;plains;1
2328;141;192;186;land;false;desert;1
2329;229;68;210;land;false;plains;1
2330;225;167;150;land;false;desert;1
2331;189;223;125;land;false;desert;1
2332;173;247;176;land;false;forest;1
2333;178;178;250;land;false;plains;1
2334;239;229;120;land;true;plains;1
2335;246;149;114;land;false;mountain;1
2336;170;188;228;land;false;desert;1
2337;194;187;138;land;false;plains;1
2338;199;204;133;land;false;plains;1
2339;186;253;182;land;false;desert;1
2340;208;133;188;land;false;plains;1
2341;252;95;165;land;false;plains;1
2342;196;251;61;land;true;forest;1
2343;114;224;247;land;false;plains;1
2344;194;220;218;land;false;desert;1
2345;199;190;172;land;false;plains;1
2346;221;178;168;land;false;plains;1
2347;150;250;199;land;false;desert;1
2348;241;207;165;land;false;desert;1
2349;115;186;248;land;false;mountain;1
2350;154;169;196;land;false;plains;1
2351;144;229;187;land;false;mountain;1
2352;216;246;50;land;false;mountain;1
2353;176;171;233;land;false;hills;1
2354;235;236;106;land;false;plains;1
2355;199;250;155;land;false;plains;1
2356;103;251;243;land;false;hills;1
2357;217;247;102;land;false;plains;1
2358;184;158;204;land;false;mountain;1
2359;239;36;249;land;false;forest;1
2360;135;227;149;land;false;plains;1
2361;238;233;245;land;true;forest;1
2362;74;253;235;land;true;plains;1
2363;158;172;225;land;false;plains;1
2364;217;236;199;land;false;desert;1
2365;225;202;120;land;false;hills;1
2366;228;157;144;land;false;plains;1
2367;162;247;168;land;false;mountain;1
2368;183;149;185;land;true;forest;1
2369;195;220;235;land;false;desert;1
2370;138;221;186;land;false;hills;1
2371;108;211;210;land;true;plains;1
2372;227;127;189;land;false;plains;1
2373;176;180;254;land;false;mountain;1
2374;226;240;163;land;false;plains;1
2375;232;239;204;land;false;mountain;1
2376;201;97;235;land;false;plains;1
2377;136;184;181;land;false;mountain;1
2378;156;250;171;land;false;plains;1
2379;152;179;221;land;false;hills;1
2380;222;248;108;land;false;mountain;1
2381;242;61;242;land;false;mountain;1
2382;169;172;164;land;false;desert;1
2383;228;153;187;land;false;plains;1
2384;245;251;45;land;true;plains;1
2385;242;212;216;land;false;plains;1
2386;120;184;210;land;false;mountain;1
2387;226;162;209;land;false;mountain;1
2388;124;203;230;land;false;plains;1
2389;182;189;251;land;false;mountain;1
2390;176;166;178;land;false;desert;1
2391;205;151;160;land;false;plains;1
2392;254;229;144;land;false;desert;1
2393;219;81;217;land;false;desert;1
2394;156;210;177;land;false;desert;1
2395;247;206;212;land;false;desert;1
2396;248;252;87;land;false;plains;1
2397;214;79;236;land;false;desert;1
2398;230;220;188;land;false;mountain;1
2399;209;254;180;land;true;plains;1
2400;254;124;151;land;false;forest;1
2401;179;180;246;land;false;desert;1
2402;206;124;185;land;false;mountain;1
2403;207;138;156;land;false;plains;1
2404;152;175;205;land;true;plains;1
2405;225;102;203;land;false;desert;1
2406;205;202;223;land;false;plains;1
2407;235;228;41;land;false;plains;1
2408;205;195;213;land;false;plains;1
2409;202;77;235;land;false;plains;1
2410;181;207;191;land;false;plains;1
2411;231;206;114;land;true;mountain;1
2412;211;210;124;land;true;forest;1
2413;108;233;200;land;false;plains;1
2414;251;100;169;land;false;plains;1
2415;253;209;218;land;false;plains;1
2416;48;253;216;land;false;desert;1
2417;221;220;171;land;false;hills;1
2418;219;206;194;land;false;forest;1
2419;182;209;192;land;true;desert;1
2420;146;171;213;land;false;mountain;1
2421;175;123;230;land;true;desert;1
2422;215;209;88;land;false;plains;1
2423;219;197;254;land;true;desert;1
2424;233;165;150;land;false;mountain;1
2425;172;203;245;land;false;mountain;1
2426;245;210;125;land;false;desert;1
2427;156;231;196;land;false;plains;1
2428;153;225;128;land;false;plains;1
2429;154;190;234;land;false;hills;1
2430;168;167;221;land;false;mountain;1
2431;190;227;197;land;false;plains;1
2432;121;253;206;land;false;plains;1
2433;78;253;254;land;false;mountain;1
2434;190;129;205;land;false;plains;1
2435;83;224;221;land;true;plains;1
2436;235;153;209;land;false;plains;1
2437;241;209;178;land;false;plains;1
2438;248;152;200;land;true;plains;1
2439;231;222;215;land;false;marsh;1
2440;79;191;236;land;false;mountain;1
2441;133;173;246;land;false;plains;1
2442;176;229;144;land;false;hills;1
2443;203;222;217;land;false;plains;1
2444;215;142;164;land;true;forest;1
2445;123;176;203;land;false;mountain;1
2446;131;194;240;land;false;mountain;1
2447;231;253;231;land;true;plains;1
2448;228;146;232;land;false;plains;1
2449;151;208;149;land;false;hills;1
2450;146;244;122;land;false;mountain;1
2451;226;221;107;land;false;mountain;1
2452;246;245;132;land;false;plains;1
2453;191;118;208;land;false;plains;1
2454;242;248;207;land;false;plains;1
2455;230;251;140;land;false;plains;1
2456;180;207;148;land;false;forest;1
2457;123;176;219;land;false;plains;1
2458;194;238;122;land;false;plains;1
2459;188;98;237;land;false;desert;1
2460;196;234;177;land;false;mountain;1
2461;206;204;92;land;false;plains;1
2462;53;229;249;land;false;plains;1
2463;211;196;221;land;false;mountain;1
2464;184;196;149;land;false;plains;1
2465;223;133;221;land;false;plains;1
2466;247;218;59;land;true;plains;1
2467;247;217;80;land;false;hills;1
2468;139;159;231;land;false;plains;1
2469;194;152;219;land;false;mountain;1
2470;149;157;237;land;false;plains;1
2471;232;189;181;land;false;hills;1
2472;213;54;234;land;false;hills;1
2473;144;140;250;land;false;hills;1
2474;245;222;38;land;false;plains;1
2475;254;114;224;land;false;plains;1
2476;217;168;143;land;false;mountain;1
2477;193;191;183;land;false;plains;1
2478;253;47;225;land;false;plains;1
2479;179;206;195;land;false;mountain;1
2480;220;149;239;land;false;desert;1
2481;156;248;141;land;false;plains;1
2482;222;249;151;land;false;plains;1
2483;238;101;174;land;false;hills;1
2484;213;149;253;land;true;mountain;1
2485;240;123;168;land;false;plains;1
2486;246;230;140;land;false;mountain;1
2487;253;174;89;land;false;hills;1
2488;56;217;244;land;false;plains;1
2489;188;147;179;land;false;plains;1
2490;204;224;142;land;false;plains;1
2491;207;115;223;land;false;plains;1
2492;217;183;244;land;false;mountain;1
2493;117;248;218;land;false;plains;1
2494;204;120;188;land;false;plains;1
2495;152;182;169;land;false;mountain;1
2496;154;180;236;land;false;hills;1
2497;123;247;213;land;false;plains;1
2498;231;75;248;land;false;plains;1
2499;210;102;212;land;false;mountain;1
2500;87;228;243;land;true;forest;1
2501;196;203;135;land;true;plains;1
2502;210;117;248;land;false;desert;1
2503;185;193;168;land;false;mountain;1
2504;249;156;172;land;false;plains;1
2505;250;206;95;land;false;plains;1
2506;235;238;156;land;true;forest;1
2507;220;227;201;land;false;hills;1
2508;212;234;146;land;false;mountain;1
2509;129;176;234;land;false;desert;1
2510;215;233;116;land;false;mountain;1
2511;125;253;194;land;false;desert;1
2512;248;168;92;land;false;plains;1
2513;235;169;169;land;true;plains;1
2514;155;240;156;land;false;mountain;1
2515;171;239;126;land;true;forest;1
2516;227;242;139;land;false;desert;1
2517;209;176;232;land;false;mountain;1
2518;151;254;112;land;true;forest;1
2519;198;187;148;land;false;plains;1
2520;145;253;177;land;true;plains;1
2521;226;250;206;land;false;plains;1
2522;111;186;224;land;false;mountain;1
2523;231;174;217;land;false;plains;1
2524;184;213;168;land;false;mountain;1
2525;217;155;244;land;false;plains;1
2526;179;199;155;land;false;plains;1
2527;199;184;134;land;false;forest;1
2528;195;213;214;land;true;plains;1
2529;207;203;244;land;false;mountain;1
2530;237;51;223;land;false;mountain;1
2531;204;193;147;land;false;plains;1
2532;64;223;240;land;false;desert;1
2533;186;195;148;land;false;mountain;1
2534;148;133;251;land;false;desert;1
2535;197;126;250;land;false;desert;1
2536;175;238;182;land;false;desert;1
2537;99;244;234;land;false;hills;1
2538;180;252;185;land;false;forest;1
2539;176;188;211;land;false;desert;1
2540;198;167;242;land;false;plains;1
2541;182;177;192;land;false;forest;1
2542;251;245;12;land;false;hills;1
2543;134;244;190;land;false;mountain;1
2544;249;134;201;land;false;plains;1
2545;194;214;110;land;false;mountain;1
2546;197;230;132;land;false;mountain;1
2547;240;214;184;land;true;plains;1
2548;232;217;109;land;false;mountain;1
2549;165;240;125;land;true;plains;1
2550;226;253;199;land;false;plains;1
2551;195;143;234;land;false;desert;1
2552;220;210;85;land;false;mountain;1
2553;221;88;239;land;false;hills;1
2554;228;200;191;land;false;plains;1
2555;201;176;214;land;false;desert;1
2556;73;220;239;land;false;desert;1
2557;138;234;135;land;false;desert;1
2558;250;155;118;land;false;mountain;1
2559;176;254;240;land;false;mountain;1
2560;134;224;147;land;false;mountain;1
2561;143;183;242;land;false;plains;1
2562;129;226;241;land;false;mountain;1
2563;230;210;222;land;false;mountain;1
2564;173;223;137;land;false;plains;1
2565;195;157;188;land;false;plains;1
2566;191;119;219;land;false;forest;1
2567;225;201;207;land;false;desert;1
2568;236;237;48;land;false;desert;1
2569;152;236;240;land;false;desert;1
2570;229;243;139;land;false;desert;1
2571;225;237;40;land;false;hills;1
2572;109;214;230;land;false;plains;1
2573;236;170;175;land;false;desert;1
2574;146;194;228;land;false;mountain;1
2575;236;199;73;land;false;plains;1
2576;221;90;232;land;true;plains;1
2577;246;106;250;land;false;plains;1
2578;230;223;112;land;false;hills;1
2579;239;72;228;land;false;mountain;1
2580;252;172;176;land;false;plains;1
2581;251;195;180;land;false;plains;1
2582;73;215;218;land;false;plains;1
2583;219;215;74;land;false;plains;1
2584;223;104;236;land;false;plains;1
2585;238;250;235;land;false;mountain;1
2586;155;151;238;land;false;hills;1
2587;188;227;131;land;false;desert;1
2588;158;225;196;land;false;plains;1
2589;239;240;197;land;false;desert;1
2590;189;112;222;land;false;desert;1
2591;250;228;208;land;true;plains;1
2592;232;248;125;land;false;forest;1
2593;30;252;230;land;false;plains;1
2594;124;241;185;land;true;desert;1
2595;71;230;217;land;false;mountain;1
2596;99;220;248;land;false;desert;1
2597;131;189;250;land;false;desert;1
2598;222;250;208;land;true;forest;1
2599;191;182;226;land;true;plains;1
2600;134;223;221;land;false;mountain;1
2601;181;220;167;land;false;forest;1
2602;216;181;219;land;false;mountain;1
2603;171;208;254;land;false;desert;1
2604;237;231;158;land;true;plains;1
2605;135;208;210;land;true;plains;1
2606;164;240;196;land;false;plains;1
2607;127;223;170;land;false;plains;1
2608;221;251;135;land;false;plains;1
2609;180;218;159;land;false;desert;1
2610;240;209;136;land;false;mountain;1
2611;178;154;169;land;false;hills;1
2612;88;245;225;land;false;plains;1
2613;223;191;202;land;true;plains;1
2614;199;182;245;land;false;desert;1
2615;252;104;251;land;false;desert;1
2616;130;245;242;land;false;plains;1
2617;219;204;239;land;false;forest;1
2618;160;231;123;land;false;forest;1
2619;223;218;243;land;true;plains;1
2620;237;53;236;land;false;desert;1
2621;168;241;132;land;true;desert;1
2622;246;164;137;land;false;urban;1
2623;159;211;165;land;true;desert;1
2624;204;253;123;land;false;desert;1
2625;188;232;187;land;false;plains;1
2626;110;174;244;land;false;mountain;1
2627;224;184;252;land;false;plains;1
2628;131;176;210;land;false;plains;1
2629;190;216;112;land;false;plains;1
2630;74;251;246;land;false;plains;1
2631;205;129;211;land;false;mountain;1
2632;151;135;233;land;false;plains;1
2633;238;220;112;land;true;plains;1
2634;130;232;142;land;false;desert;1
2635;244;153;105;land;false;mountain;1
2636;136;220;207;land;false;plains;1
2637;137;173;230;land;false;desert;1
2638;114;249;203;land;false;desert;1
2639;164;228;197;land;false;plains;1
2640;121;220;245;land;false;hills;1
2641;184;82;249;land;false;plains;1
2642;115;144;243;land;false;plains;1
2643;136;160;224;land;true;plains;1
2644;253;192;176;land;false;hills;1
2645;89;245;228;land;false;desert;1
2646;143;163;206;land;false;desert;1
2647;118;172;225;land;false;desert;1
2648;133;158;251;land;true;mountain;1
2649;165;235;175;land;true;hills;1
2650;77;239;223;land;false;desert;1
2651;90;234;196;land;false;mountain;1
2652;251;156;213;land;false;plains;1
2653;140;171;209;land;false;plains;1
2654;126;153;235;land;false;desert;1
2655;163;155;201;land;false;plains;1
2656;31;233;246;land;false;mountain;1
2657;250;186;149;land;true;plains;1
2658;134;183;243;land;false;hills;1
2659;211;230;181;land;false;hills;1
2660;140;234;231;land;false;plains;1
2661;207;93;240;land;false;mountain;1
2662;186;179;214;land;false;desert;1
2663;233;139;138;land;false;forest;1
2664;214;206;94;land;false;mountain;1
2665;223;160;208;land;false;desert;1
2666;245;218;234;land;false;plains;1
2667;222;220;72;land;false;plains;1
2668;58;248;240;land;true;hills;1
2669;241;145;235;land;false;plains;1
2670;187;192;177;land;false;plains;1
2671;187;194;246;land;true;plains;1
2672;253;191;197;land;false;plains;1
2673;233;202;73;land;true;plains;1
2674;245;244;59;land;false;desert;1
2675;188;202;135;land;false;hills;1
2676;178;121;238;land;false;desert;1
2677;217;254;40;land;false;plains;1
2678;212;205;124;land;false;plains;1
2679;198;85;254;land;true;plains;1
2680;209;150;225;land;false;desert;1
2681;216;101;198;land;false;plains;1
2682;139;218;183;land;false;hills;1
2683;181;174;243;land;false;plains;1
2684;73;202;237;land;false;desert;1
2685;121;212;245;land;false;hills;1
2686;227;234;127;land;true;plains;1
2687;253;98;223;land;false;mountain;1
2688;202;228;184;land;false;plains;1
2689;228;150;225;land;false;plains;1
2690;205;229;89;land;false;plains;1
2691;156;252;156;land;true;plains;1
2692;225;223;151;land;false;desert;1
2693;216;227;104;land;false;desert;1
2694;86;241;197;land;false;mountain;1
2695;232;244;247;land;false;desert;1
